SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO
80.67 7.16 0.0 0.66 0.94 2.74 0.0 0.0 7.72 0.0 0.0 0.0 0.0
70.97 4.1 21.03 0.0 1.87 2.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.05 6.08 21.64 0.0 1.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.33 1.03 16.52 0.0 1.88 6.1 2.13 0.0 0.0 0.0 0.0 0.0 0.0
62.64 0.37 16.55 0.0 7.53 0.0 0.0 0.0 0.0 12.52 0.0 0.0 0.0
74.78 0.5 22.4 0.0 0.61 0.66 1.04 0.0 0.0 0.0 0.0 0.0 0.0
84.18 3.98 10.63 0.0 1.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
81.59 5.4 7.98 0.0 3.28 0.26 0.84 0.0 0.0 0.0 0.07 0.0 0.0
79.55 4.17 13.91 0.0 0.63 0.0 0.0 0.0 1.73 0.0 0.0 0.0 0.0
81.28 3.03 13.49 0.0 1.23 0.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.35 7.19 10.07 1.13 3.75 0.67 0.0 0.0 0.0 0.83 0.0 0.0 0.0
97.1 0.0 2.6 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
94.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.36 0.0 0.0
63.21 1.76 16.1 0.0 5.73 0.0 5.9 0.0 1.43 3.14 0.0 0.0 0.0
71.88 3.73 0.0 1.37 1.51 8.19 0.0 0.0 7.95 2.52 0.0 0.0 0.0
73.29 9.6 10.48 0.11 0.0 5.7 0.0 0.0 0.0 0.37 0.16 0.0 0.0
59.0 13.02 4.03 6.25 0.0 0.0 0.0 0.0 0.0 7.32 2.19 0.0 6.47
71.91 8.09 0.0 9.28 1.25 6.34 0.0 0.0 0.0 0.0 0.32 0.0 2.73
74.11 9.3 10.58 0.0 0.0 4.76 0.0 0.0 0.0 1.25 0.0 0.0 0.0
69.95 4.53 0.0 0.0 0.92 5.45 0.0 0.0 19.11 0.0 0.0 0.0 0.0
51.66 0.0 12.38 0.0 3.38 0.0 0.0 0.0 0.0 23.05 0.0 0.0 9.53
68.73 7.17 20.99 0.0 3.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.05 3.54 0.0 0.0 0.18 6.17 3.19 0.0 20.86 0.0 0.0 0.0 0.0
73.19 0.0 0.0 0.0 0.0 7.94 0.0 0.0 18.86 0.0 0.0 0.0 0.0
70.46 5.02 10.73 0.0 2.44 3.96 6.25 0.0 0.0 0.0 0.78 0.0 0.0
80.79 6.18 6.42 1.14 3.13 0.68 0.0 0.0 0.0 1.66 0.0 0.0 0.0
78.71 6.14 9.12 1.13 3.73 0.34 0.0 0.0 0.0 0.82 0.0 0.0 0.0
65.23 7.78 4.76 15.05 2.36 0.32 0.0 4.49 0.0 0.0 0.0 0.0 0.0
56.05 0.0 8.96 19.46 8.56 0.0 0.0 6.96 0.0 0.0 0.0 0.0 0.0
71.39 13.45 0.0 9.56 1.17 0.0 0.0 4.43 0.0 0.0 0.0 0.0 0.0
99.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.62 2.08 16.63 0.0 5.04 2.04 1.29 0.0 0.0 1.26 0.0 0.0 0.0
62.25 1.0 4.48 8.89 11.0 0.0 0.0 12.37 0.0 0.0 0.0 0.0 0.0
82.59 4.0 11.58 0.0 1.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.08 6.15 10.94 1.13 4.35 1.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.94 18.46 2.19 6.8 2.24 0.8 0.0 7.57 0.0 0.99 0.0 0.0 0.0
83.38 3.8 11.23 0.0 1.33 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.1 0.5 0.0 24.43 6.83 0.19 0.0 4.17 0.0 0.0 1.71 0.0 2.06
99.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0
99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0
68.94 0.0 0.0 0.0 15.0 0.0 0.0 15.81 0.0 0.0 0.0 0.0 0.0
99.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
58.9 10.87 0.0 0.0 2.48 2.68 0.0 0.0 7.17 9.33 0.0 0.0 8.27
60.42 11.98 0.0 0.0 0.0 0.0 0.0 0.0 7.02 9.14 0.0 0.0 11.14
56.69 9.15 0.0 0.0 2.38 2.58 2.7 0.0 6.9 6.34 0.0 0.0 12.95
62.21 8.04 2.38 0.0 0.0 2.64 0.0 0.0 7.07 9.2 0.0 0.0 8.16
58.4 11.32 0.0 0.0 0.0 0.0 2.61 0.0 4.54 8.64 0.0 0.0 14.37
56.02 10.86 0.0 0.0 0.0 0.0 2.5 0.0 2.0 8.29 0.0 0.0 20.21
54.74 10.61 0.0 0.0 0.0 0.0 2.45 0.0 0.65 8.1 0.0 0.0 23.34
64.38 0.0 0.0 0.0 0.0 10.03 0.0 0.0 7.31 9.52 0.0 0.0 8.44
52.85 11.07 0.0 0.0 2.52 2.73 0.0 0.0 7.3 9.51 0.0 0.0 13.71
66.9 0.0 0.0 0.0 16.7 0.0 16.4 0.0 0.0 0.0 0.0 0.0 0.0
75.2 0.0 0.0 0.0 12.5 0.0 12.3 0.0 0.0 0.0 0.0 0.0 0.0
80.2 0.0 0.0 0.0 10.0 0.0 9.8 0.0 0.0 0.0 0.0 0.0 0.0
85.8 0.0 0.0 0.0 7.2 0.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0
47.5 27.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0
93.41 0.0 0.0 0.0 0.3 0.0 0.0 0.0 0.0 6.29 0.0 0.0 0.0
77.03 0.6 0.0 0.0 0.0 8.73 0.0 0.0 13.64 0.0 0.0 0.0 0.0
66.1 33.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.08 32.82 0.0 0.0 3.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.34 30.75 0.0 0.0 8.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
57.03 28.88 0.0 0.0 14.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
53.23 27.95 0.0 0.0 18.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.35 24.98 0.0 0.0 22.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.26 25.05 0.0 0.0 24.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47.72 25.28 0.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
46.81 24.39 0.0 0.0 28.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.26 17.39 0.0 0.0 4.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.73 18.18 0.0 0.0 9.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.67 19.05 0.0 0.0 14.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
57.14 20.41 0.0 0.0 22.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.86 4.16 0.0 0.0 0.0 0.0 0.0 0.0 19.98 0.0 0.0 0.0 0.0
74.91 14.34 0.0 6.34 0.0 0.0 0.0 4.41 0.0 0.0 0.0 0.0 0.0
73.29 20.16 0.0 2.12 0.0 0.0 0.0 4.43 0.0 0.0 0.0 0.0 0.0
73.13 18.21 0.0 4.24 0.0 0.0 0.0 4.42 0.0 0.0 0.0 0.0 0.0
72.99 16.26 0.0 6.34 0.0 0.0 0.0 4.41 0.0 0.0 0.0 0.0 0.0
71.21 20.13 0.0 4.24 0.0 0.0 0.0 4.42 0.0 0.0 0.0 0.0 0.0
76.48 9.27 0.0 0.0 0.0 0.0 0.0 14.25 0.0 0.0 0.0 0.0 0.0
74.46 9.26 0.0 2.05 0.0 0.0 0.0 14.23 0.0 0.0 0.0 0.0 0.0
72.75 12.99 0.0 0.0 0.0 0.0 0.0 14.26 0.0 0.0 0.0 0.0 0.0
72.6 11.11 0.0 2.05 0.0 0.0 0.0 14.24 0.0 0.0 0.0 0.0 0.0
72.46 9.24 0.0 4.09 0.0 0.0 0.0 14.21 0.0 0.0 0.0 0.0 0.0
70.73 12.97 0.0 2.05 0.0 0.0 0.0 14.25 0.0 0.0 0.0 0.0 0.0
70.59 11.1 0.0 4.09 0.0 0.0 0.0 14.22 0.0 0.0 0.0 0.0 0.0
70.46 9.23 0.0 6.12 0.0 0.0 0.0 14.19 0.0 0.0 0.0 0.0 0.0
70.37 14.85 0.0 0.51 0.0 0.0 0.0 14.27 0.0 0.0 0.0 0.0 0.0
70.19 5.52 0.0 10.16 0.0 0.0 0.0 14.13 0.0 0.0 0.0 0.0 0.0
69.0 16.72 0.0 0.0 0.0 0.0 0.0 14.28 0.0 0.0 0.0 0.0 0.0
68.46 9.22 0.0 8.15 0.0 0.0 0.0 14.17 0.0 0.0 0.0 0.0 0.0
66.99 16.7 0.0 2.05 0.0 0.0 0.0 14.26 0.0 0.0 0.0 0.0 0.0
66.72 12.94 0.0 6.13 0.0 0.0 0.0 14.21 0.0 0.0 0.0 0.0 0.0
66.21 5.5 0.0 14.19 0.0 0.0 0.0 14.1 0.0 0.0 0.0 0.0 0.0
65.29 20.44 0.0 0.0 0.0 0.0 0.0 14.27 0.0 0.0 0.0 0.0 0.0
64.98 16.68 0.0 4.1 0.0 0.0 0.0 14.24 0.0 0.0 0.0 0.0 0.0
64.73 12.92 0.0 8.16 0.0 0.0 0.0 14.19 0.0 0.0 0.0 0.0 0.0
63.23 20.44 0.0 2.05 0.0 0.0 0.0 14.28 0.0 0.0 0.0 0.0 0.0
62.99 16.65 0.0 6.14 0.0 0.0 0.0 14.22 0.0 0.0 0.0 0.0 0.0
62.74 12.9 0.0 10.19 0.0 0.0 0.0 14.17 0.0 0.0 0.0 0.0 0.0
61.23 20.41 0.0 4.1 0.0 0.0 0.0 14.26 0.0 0.0 0.0 0.0 0.0
61.0 16.63 0.0 8.17 0.0 0.0 0.0 14.2 0.0 0.0 0.0 0.0 0.0
71.06 18.18 0.0 6.35 0.0 0.0 0.0 4.41 0.0 0.0 0.0 0.0 0.0
69.34 23.05 0.0 3.18 0.0 0.0 0.0 4.43 0.0 0.0 0.0 0.0 0.0
69.19 21.09 0.0 5.3 0.0 0.0 0.0 4.42 0.0 0.0 0.0 0.0 0.0
67.2 22.03 0.0 6.35 0.0 0.0 0.0 4.42 0.0 0.0 0.0 0.0 0.0
75.56 17.13 0.0 0.0 0.0 0.0 0.0 7.31 0.0 0.0 0.0 0.0 0.0
75.42 15.29 0.0 1.99 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
73.74 18.94 0.0 0.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0 0.0 0.0
73.6 17.1 0.0 2.0 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
73.46 15.27 0.0 3.98 0.0 0.0 0.0 7.29 0.0 0.0 0.0 0.0 0.0
73.32 13.44 0.0 5.96 0.0 0.0 0.0 7.28 0.0 0.0 0.0 0.0 0.0
69.86 19.55 0.0 0.0 0.0 0.0 0.0 10.59 0.0 0.0 0.0 0.0 0.0
71.77 18.92 0.0 2.0 0.0 0.0 0.0 7.31 0.0 0.0 0.0 0.0 0.0
71.64 17.08 0.0 3.99 0.0 0.0 0.0 7.29 0.0 0.0 0.0 0.0 0.0
71.5 15.25 0.0 5.97 0.0 0.0 0.0 7.28 0.0 0.0 0.0 0.0 0.0
70.58 5.63 0.0 16.58 0.0 0.0 0.0 7.21 0.0 0.0 0.0 0.0 0.0
70.09 22.59 0.0 0.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0 0.0 0.0
69.95 20.74 0.0 2.0 0.0 0.0 0.0 7.31 0.0 0.0 0.0 0.0 0.0
69.82 18.89 0.0 3.99 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
69.69 17.06 0.0 5.97 0.0 0.0 0.0 7.28 0.0 0.0 0.0 0.0 0.0
69.56 15.23 0.0 7.94 0.0 0.0 0.0 7.27 0.0 0.0 0.0 0.0 0.0
68.97 11.3 0.0 12.49 0.0 0.0 0.0 7.24 0.0 0.0 0.0 0.0 0.0
68.26 24.41 0.0 0.0 0.0 0.0 0.0 7.33 0.0 0.0 0.0 0.0 0.0
68.12 22.56 0.0 2.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0 0.0 0.0
68.0 20.71 0.0 3.99 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
67.75 17.03 0.0 7.95 0.0 0.0 0.0 7.27 0.0 0.0 0.0 0.0 0.0
66.97 20.69 0.0 5.04 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
66.8 9.39 0.0 16.6 0.0 0.0 0.0 7.21 0.0 0.0 0.0 0.0 0.0
66.43 26.24 0.0 0.0 0.0 0.0 0.0 7.33 0.0 0.0 0.0 0.0 0.0
66.3 24.38 0.0 2.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0 0.0 0.0
66.17 22.53 0.0 3.99 0.0 0.0 0.0 7.31 0.0 0.0 0.0 0.0 0.0
66.05 20.68 0.0 5.98 0.0 0.0 0.0 7.29 0.0 0.0 0.0 0.0 0.0
64.48 26.2 0.0 2.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0 0.0 0.0
64.22 22.5 0.0 5.98 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
64.11 20.65 0.0 7.96 0.0 0.0 0.0 7.28 0.0 0.0 0.0 0.0 0.0
62.41 24.31 0.0 5.98 0.0 0.0 0.0 7.3 0.0 0.0 0.0 0.0 0.0
62.28 22.47 0.0 7.96 0.0 0.0 0.0 7.29 0.0 0.0 0.0 0.0 0.0
72.93 8.78 0.0 12.94 0.0 5.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.71 3.07 0.0 0.0 0.0 6.07 3.19 0.0 20.95 0.0 0.0 0.0 0.0
60.86 0.0 4.61 11.44 9.44 0.0 0.0 11.14 0.0 2.51 0.0 0.0 0.0
63.38 0.0 0.0 12.72 11.13 0.0 0.0 12.76 0.0 0.0 0.0 0.0 0.0
77.2 6.62 9.12 1.02 4.58 0.54 0.0 0.0 0.0 0.91 0.0 0.0 0.0
74.06 1.02 15.52 0.0 1.87 5.4 2.12 0.0 0.0 0.0 0.0 0.0 0.0
84.15 4.26 0.0 0.39 7.76 2.69 0.0 0.08 0.0 0.0 0.08 0.0 0.0
63.64 0.0 0.0 0.0 9.09 0.0 27.27 0.0 0.0 0.0 0.0 0.0 0.0
59.09 0.0 0.0 0.0 9.09 0.0 31.82 0.0 0.0 0.0 0.0 0.0 0.0
54.55 0.0 0.0 0.0 9.09 0.0 36.36 0.0 0.0 0.0 0.0 0.0 0.0
50.0 0.0 0.0 0.0 9.09 0.0 40.91 0.0 0.0 0.0 0.0 0.0 0.0
55.58 0.0 16.67 0.0 0.0 27.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 3.33 16.67 0.0 0.0 24.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 6.67 16.67 0.0 0.0 21.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 10.0 16.67 0.0 0.0 17.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 13.83 16.67 0.0 0.0 13.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 17.5 16.67 0.0 0.0 10.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 20.83 16.67 0.0 0.0 6.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 24.17 16.67 0.0 0.0 3.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.58 27.75 16.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 0.0 20.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 2.5 20.0 0.0 0.0 22.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 5.0 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 7.5 20.0 0.0 0.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 10.0 20.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
57.14 14.29 19.05 0.0 0.0 9.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 20.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 2.0 20.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 5.0 20.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 7.5 20.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 10.0 20.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 12.5 20.0 0.0 0.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 15.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 17.5 20.0 0.0 0.0 2.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 0.0 20.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 2.0 20.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 4.0 20.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 6.0 20.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 8.5 20.0 0.0 0.0 8.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 12.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.0 17.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 0.0 20.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 2.5 20.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 5.0 20.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 7.5 20.0 0.0 0.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 10.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 20.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 2.0 20.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 4.0 20.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 6.0 20.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 8.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 13.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 0.0 20.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 2.0 20.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 4.0 20.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 6.0 20.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 8.5 20.0 0.0 0.0 2.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.65 13.83 0.0 3.52 12.93 2.8 0.0 3.27 0.0 0.0 0.0 0.0 0.0
61.84 0.0 3.68 11.42 9.42 0.0 0.0 11.12 0.0 2.5 0.0 0.0 0.0
59.78 0.0 5.33 16.56 9.11 0.0 0.0 9.21 0.0 0.0 0.0 0.0 0.0
12.5 0.0 26.0 0.0 0.0 0.0 0.0 0.0 1.4 0.0 0.0 0.0 60.0
63.6 0.0 0.0 9.96 0.0 0.0 23.12 3.32 0.0 0.0 0.0 0.0 0.0
63.6 0.0 0.0 13.28 0.0 0.0 23.12 0.0 0.0 0.0 0.0 0.0 0.0
55.61 0.0 0.0 0.0 22.28 0.0 0.0 22.11 0.0 0.0 0.0 0.0 0.0
54.67 0.0 0.0 0.0 22.51 0.0 0.0 22.34 0.0 0.0 0.0 0.0 0.0
53.81 0.0 0.0 0.0 22.7 0.0 0.0 22.52 0.0 0.0 0.0 0.0 0.0
51.86 0.0 0.0 0.0 23.18 0.0 0.0 22.98 0.0 0.0 0.0 0.0 0.0
66.9 33.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.78 27.95 0.0 0.0 4.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.21 25.27 0.0 0.0 7.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.8 23.24 0.0 0.0 9.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.06 17.83 0.0 0.0 15.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.91 17.17 0.0 0.0 15.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.98 16.43 0.0 0.0 16.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.97 16.31 0.0 0.0 16.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.24 15.74 0.0 0.0 17.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.93 15.57 0.0 0.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.91 15.19 0.0 0.0 17.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.01 14.64 0.0 0.0 18.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.05 13.91 0.0 0.0 19.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.98 12.86 0.0 0.0 20.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.52 14.94 10.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.49 14.84 20.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.56 14.84 30.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
49.68 35.64 0.0 0.0 4.68 0.0 9.99 0.0 0.0 0.0 0.0 0.0 0.0
61.59 13.64 0.0 0.0 0.0 0.0 24.77 0.0 0.0 0.0 0.0 0.0 0.0
75.0 14.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.75 0.0 0.0 0.0 8.93 0.0 29.01 0.0 0.0 0.0 0.76 0.0 0.0
69.87 0.0 0.0 0.0 6.85 0.0 21.87 0.0 0.0 0.0 0.85 0.0 0.0
75.34 0.0 0.0 0.0 5.59 0.0 17.73 0.0 0.0 0.0 0.79 0.0 0.0
79.23 0.0 0.0 0.0 4.67 0.0 14.78 0.0 0.0 0.0 0.79 0.0 0.0
81.43 0.0 0.0 0.0 4.0 0.0 13.25 0.0 0.0 0.0 0.8 0.0 0.0
59.0 0.0 4.0 0.0 12.0 0.0 0.0 18.0 0.0 6.0 0.0 0.0 0.0
65.0 0.0 14.0 0.0 9.0 0.0 0.0 1.0 0.0 11.0 0.0 0.0 0.0
66.55 7.78 9.0 0.0 1.48 4.75 0.0 0.0 0.0 0.0 2.62 0.0 5.8
67.12 7.76 8.99 0.0 1.48 4.75 0.0 0.0 0.0 0.0 2.1 0.0 5.79
67.58 7.75 8.98 0.0 1.48 4.74 0.0 0.0 0.0 0.0 1.68 0.0 5.78
68.05 7.74 8.96 0.0 1.48 4.73 0.0 0.0 0.0 0.0 1.25 0.0 5.77
68.51 7.73 8.95 0.0 1.47 4.73 0.0 0.0 0.0 0.0 0.84 0.0 5.77
68.98 7.72 8.94 0.0 1.47 4.72 0.0 0.0 0.0 0.0 0.41 0.0 5.76
67.71 7.73 8.96 0.0 1.47 4.73 0.0 0.0 0.0 0.0 1.68 0.0 5.77
69.43 7.71 8.93 0.0 1.47 4.71 0.0 0.0 0.0 0.0 0.0 0.0 5.75
59.17 2.87 6.52 1.59 0.89 0.0 19.03 4.49 0.0 0.0 3.49 0.0 0.0
46.2 3.36 7.81 6.61 0.69 0.0 19.14 5.91 0.0 0.0 7.88 0.0 0.0
49.52 4.41 9.76 9.61 0.59 0.61 14.24 5.98 0.0 0.0 4.06 0.0 0.0
60.54 4.96 5.2 2.04 0.71 3.21 11.92 1.65 0.0 0.0 9.07 0.0 0.0
57.09 4.96 6.79 1.36 0.75 3.17 14.85 2.34 0.0 0.0 8.51 0.0 0.0
56.56 5.21 6.89 2.03 0.71 3.23 16.08 1.63 0.0 0.0 6.08 0.0 0.0
52.23 6.58 6.85 1.0 1.54 3.33 16.81 1.55 0.0 0.0 7.46 0.0 0.0
57.03 4.94 6.47 0.53 1.06 4.02 16.09 1.34 0.0 0.0 6.4 0.0 1.18
57.3 5.75 6.39 0.53 0.87 3.78 15.89 0.88 0.0 0.0 7.43 0.0 0.94
58.25 5.74 5.62 1.58 0.92 3.9 13.89 1.76 0.0 0.0 6.46 0.0 0.0
59.34 5.36 5.63 0.0 0.96 4.42 15.91 0.37 0.0 0.0 7.07 0.0 0.0
94.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.64 0.0 0.0
59.07 1.44 4.75 23.82 9.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
41.27 3.59 13.63 0.0 0.0 10.59 1.62 0.0 16.05 1.83 5.33 0.0 5.0
41.75 3.15 13.79 0.0 0.0 10.4 3.27 0.0 16.24 0.0 0.0 0.0 8.66
36.54 0.0 13.63 0.0 0.0 5.42 15.56 0.0 18.63 2.73 3.49 0.0 4.0
39.63 15.62 14.18 0.0 0.0 0.0 4.21 0.0 18.73 4.41 2.66 0.0 0.0
56.22 2.65 11.23 2.58 0.32 10.04 4.84 0.0 0.0 0.0 12.01 0.0 0.0
56.82 8.29 7.29 2.86 0.0 7.99 5.38 0.0 0.0 0.0 11.27 0.0 0.0
58.28 2.59 7.3 0.0 0.31 9.36 9.04 0.0 0.0 0.0 12.49 0.0 0.0
54.56 1.94 6.67 0.0 0.0 7.03 10.49 8.97 0.0 0.0 10.34 0.0 0.0
57.94 2.59 7.3 0.0 0.31 10.38 9.04 0.0 0.0 0.0 12.32 0.0 0.0
55.25 1.48 6.92 6.52 0.3 6.67 13.27 0.0 0.0 0.0 9.09 0.0 0.0
52.84 2.22 5.35 4.8 2.7 15.53 2.3 0.0 0.0 0.0 14.25 0.0 0.0
56.84 1.01 7.99 6.69 0.0 7.63 9.83 0.0 0.0 0.0 9.4 0.0 0.0
50.8 1.46 7.3 12.95 0.0 7.71 12.56 0.0 0.0 0.0 7.2 0.0 0.0
64.27 3.11 3.7 0.0 1.26 6.83 6.45 0.0 0.0 0.0 13.7 0.0 0.0
66.38 15.48 0.0 0.0 17.96 0.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0
